Broker,Stock Symbol,Quantity,Amount,Average Rate
52,BARUN,100.0,48700.0,487.0
52,BFC,180.0,99012.0,550.0666666666667
52,BNT,10.0,122980.0,12298.0
52,BOKL,190.0,62782.5,330.4342105263158
52,BPCL,354.0,179968.0,508.38418079096044
52,CBBL,457.0,790188.0,1729.0765864332604
52,CBL,-1005.0,-246211.0,244.9860696517413
52,CCBL,165.0,37942.5,229.95454545454547
52,CFCL,6085.0,3504613.0999999996,575.9429909613804
52,CGH,-95.0,-148200.0,1560.0
52,CHCL,-550.0,-323660.0,588.4727272727273
52,CHDC,220.0,190673.0,866.6954545454546
52,CHL,-1734.0,-848292.6,489.2114186851211
52,CIT,-10.0,-33660.0,3366.0
52,CORBL,105.0,87365.0,832.047619047619
52,CZBIL,97.0,28729.4,296.179381443299
52,DHPL,110.0,35981.0,327.1
52,EBL,-662.0,-415529.2,627.6876132930514
52,EDBL,15.0,9562.5,637.5
52,EIC,410.0,287515.0,701.2560975609756
52,FMDBL,600.0,545190.0,908.65
52,FOWAD,10.0,28300.0,2830.0
52,GBBL,-855.0,-530919.0,620.9578947368421
52,GBIME,-796.0,-294904.0,370.4824120603015
52,GBLBS,50.0,52500.0,1050.0
52,GFCL,-80.0,-65901.59999999998,823.7699999999998
52,GHL,-40.0,-14820.0,370.5
52,GIC,-20.0,-12290.0,614.5
52,GLH,210.0,101383.0,482.7761904761905
52,GMFIL,1800.0,977000.0,542.7777777777778
52,GRDBL,115.0,46477.0,404.1478260869565
52,GUFL,105.0,88645.0,844.2380952380952
52,HDHPC,-60.0,-21118.0,351.96666666666664
52,HDL,200.0,1372600.0,6863.0
52,HIDCL,-572.0,-135440.3999999999,236.78391608391593
52,HPPL,8838.0,4343661.0,491.47556008146637
52,HURJA,-11.0,-5423.0,493.0
52,ICFC,4251.0,3780622.5,889.3489767113621
52,ILBS,89.0,148987.0,1674.0112359550562
52,JBBL,-6700.0,-3849361.5999999996,574.5315820895522
52,JBLB,-350.0,-1586922.0,4534.062857142857
52,JFL,-748.0,-552380.0,738.475935828877
52,JLI,160.0,93459.0,584.11875
52,JOSHI,-70.0,-24595.0,351.35714285714283
52,JSLBB,100.0,313820.0,3138.2
52,KBL,-59.0,-15255.400000000023,258.56610169491563
52,KEF,-500.0,-4770.0,9.54
52,KKHC,265.0,93843.5,354.1264150943396
52,KMCDB,-15.0,-20130.0,1342.0
52,KPCL,495.0,306413.0,619.0161616161616
52,KRBL,-1230.0,-572530.0,465.4715447154472
52,KSBBL,2592.0,1583545.5,610.9357638888889
52,LBBL,-3719.0,-2457752.0,660.8636730303845
52,LBL,-448.0,-142886.0,318.9419642857143
52,LEC,10.0,3610.0,361.0
52,LEMF,-3000.0,-30300.0,10.1
52,LGIL,-137.0,-100073.0,730.4598540145986
52,LICN,370.0,740000.0,2000.0
52,LLBS,22.0,43441.0,1974.590909090909
52,LUK,-500.0,-5050.0,10.1
52,MBL,-230.0,-73830.0,321.0
52,MDB,1150.0,742515.0,645.6652173913044
52,MEGA,-469.0,-157821.8,336.5070362473347
52,MEN,-20.0,-23480.0,1174.0
52,MERO,20.0,28202.0,1410.1
52,MFIL,350.0,365800.0,1045.142857142857
52,MKJC,-50.0,-22591.0,451.82
52,MLBL,2852.0,2088058.7000000002,732.1383941093969
52,MNBBL,-645.0,-460021.0,713.2108527131783
52,MSLB,30.0,57340.0,1911.3333333333333
52,NABBC,50.0,38856.0,777.12
52,NABIL,125.0,192803.5,1542.428
52,NBB,970.0,316904.0,326.70515463917525
52,NBL,-152.0,-68443.29999999999,450.2848684210526
52,NCCB,99.0,28905.0,291.969696969697
52,NFS,789.0,466865.9,591.718504435995
52,NGPL,3638.0,2929819.0,805.3378229796591
52,NHDL,-350.0,-190930.0,545.5142857142857
52,NHPC,4388.0,1863240.0,424.62169553327254
52,NIBSF2,-100.0,-979.0,9.79
52,NICA,-50.0,-38080.0,761.6
52,NICL,-128.0,-106186.0,829.578125
52,NICLBSL,140.0,167182.0,1194.1571428571428
52,NIFRA,-1196.0,-429231.5,358.88921404682276
52,NIL,-120.0,-151850.0,1265.4166666666667
52,NLBBL,-28.0,-39480.0,1410.0
52,NLG,-30.0,-28050.0,935.0
52,NLIC,28.0,45012.0,1607.5714285714287
52,NLICL,-80.0,-80700.0,1008.75
52,NMB,115.0,45750.0,397.82608695652175
52,NRIC,-414.0,-572824.0,1383.6328502415458
52,NRN,-375.0,-269305.0,718.1466666666666
52,NSLB,36.0,49032.0,1362.0
52,NTC,101.0,118046.0,1168.7722772277227
52,NUBL,-220.0,-335180.0,1523.5454545454545
52,PCBL,150.0,70175.0,467.8333333333333
52,PFL,340.0,215420.0,633.5882352941177
52,PIC,-100.0,-102200.0,1022.0
52,PLI,-40.0,-24150.0,603.75
52,PPCL,610.0,311832.0,511.2
52,PRIN,20.0,16000.0,800.0
52,PROFL,1790.0,764796.0,427.26033519553073
52,PRVU,-460.0,-167900.0,365.0
52,RADHI,517.0,346034.0,669.3114119922631
52,RHPL,1075.0,410725.0,382.06976744186045
52,RLFL,535.0,298775.0,558.4579439252336
52,RLI,-470.0,-245837.0,523.0574468085107
52,RMDC,50.0,75000.0,1500.0
52,RMF1,810.0,7724.3,9.536172839506174
52,RSDC,20.0,17040.0,852.0
52,RURU,10.0,10310.0,1031.0
52,SADBL,2670.0,1087230.0,407.2022471910112
52,SAHAS,-1190.0,-849140.0,713.563025210084
52,SANIMA,-263.0,-101545.0,386.10266159695817
52,SAPDBL,-600.0,-245550.0,409.25
52,SBI,-463.0,-162513.0,351.0
52,SBL,200.0,99575.0,497.875
52,SCB,-93.0,-48315.0,519.516129032258
52,SDLBSL,-13.0,-17030.0,1310.0
52,SFCL,200.0,103400.0,517.0
52,SGI,-20.0,-12170.0,608.5
52,SHEL,40.0,16960.0,424.0
52,SHINE,1905.0,998997.5,524.4081364829397
52,SHIVM,-93.0,-125457.0,1349.0
52,SHL,-3154.0,-725133.0,229.90900443880787
52,SHPC,-190.0,-80335.0,422.8157894736842
52,SICL,631.0,1099461.0,1742.4104595879555
52,SIFC,1400.0,733850.0,524.1785714285714
52,SINDU,-166.0,-75241.0,453.2590361445783
52,SJCL,-140.0,-52575.0,375.5357142857143
52,SKBBL,50.0,85100.0,1702.0
52,SLBBL,-200.0,-234000.0,1170.0
52,SLCF,-200.0,-1908.0,9.54
52,SLI,-90.0,-47193.0,524.3666666666667
52,SLICL,-353.0,-283334.5,802.6473087818697
52,SMB,-11.0,-27163.0,2469.3636363636365
52,SPDL,4860.0,2358781.6,485.3460082304527
52,SRBL,284.0,82594.0,290.82394366197184
52,SSHL,150.0,56250.0,375.0
52,SWBBL,-20.0,-30960.0,1548.0
52,UIC,18.0,11762.0,653.4444444444445
52,ULI,1140.0,734873.0,644.6254385964912
52,UMHL,2135.0,1024836.8999999999,480.0172833723653
52,UMRH,1390.0,796880.0,573.294964028777
52,UNHPL,-270.0,-107510.0,398.18518518518516
52,UPCL,6810.0,2755764.0,404.66431718061676
52,UPPER,-506.0,-297213.0,587.3774703557312
52,USLB,-39.0,-89453.0,2293.6666666666665
53,ACLBSL,840.0,1210490.0,1441.0595238095239
53,ADBL,-105.0,-53241.0,507.0571428571429
53,AHPC,3403.0,1666989.5,489.8588010578901
53,AIL,-20.0,-14400.0,720.0
53,AKJCL,-1620.0,-532144.0,328.48395061728394
53,AKPL,614.0,377564.0,614.9250814332247
53,ALICL,-65.0,-83495.0,1284.5384615384614
53,API,1194.0,608416.0,509.56113902847574
53,BARUN,-370.0,-179080.0,484.0
53,BFC,0.0,840.0,inf
53,BNT,20.0,260150.0,13007.5
53,BOKL,540.0,177278.0,328.2925925925926
53,BPCL,-287.0,-146531.3,510.5620209059233
53,CBBL,1219.0,2101616.0,1724.0492206726826
53,CBL,-437.0,-106628.0,244.0
53,CCBL,-242.0,-55765.0,230.43388429752065
53,CFCL,-246.0,-143742.8,584.320325203252
53,CGH,10.0,15460.0,1546.0
53,CHCL,-766.0,-453478.0,592.0078328981723
53,CHDC,-550.0,-482100.0,876.5454545454545
53,CHL,-24.0,-11846.4,493.59999999999997
53,CIT,-70.0,-232160.0,3316.5714285714284
53,CZBIL,0.0,75.0,inf
53,DHPL,1305.0,423999.7,324.90398467432954
53,EBL,-150.0,-95010.0,633.4
53,FOWAD,-10.0,-27131.0,2713.1
53,GBBL,-756.0,-470616.0,622.5079365079365
53,GBIME,389.0,144300.0,370.9511568123393
53,GBLBS,-40.0,-41714.0,1042.85
53,GFCL,-300.0,-247500.0,825.0
53,GHL,-100.0,-37572.0,375.72
53,GLH,210.0,99217.9,472.46619047619043
53,GLICL,-449.0,-261687.09999999998,582.8220489977728
53,GMFIL,-1000.0,-545498.0,545.498
53,GRDBL,-40.0,-16113.0,402.825
53,GUFL,8.0,5738.0,717.25
53,HDHPC,600.0,197440.0,329.06666666666666
53,HDL,20.0,138262.0,6913.1
53,HGI,-600.0,-427670.0,712.7833333333333
53,HIDCL,9073.0,2815365.2,310.301465887799
53,ICFC,-230.0,-204888.0,890.8173913043478
53,IGI,343.0,343878.0,1002.5597667638484
53,JBBL,-615.0,-359950.0,585.2845528455284
53,JBLB,55.0,247561.40000000002,4501.116363636364
53,JFL,-1016.0,-751920.0,740.0787401574803
53,JLI,0.0,-160.0,-inf
53,JOSHI,20.0,6805.1,340.255
53,KBL,-65.0,-16850.0,259.2307692307692
53,KKHC,319.0,112269.0,351.94043887147336
53,KMCDB,110.0,148771.0,1352.4636363636364
53,KPCL,700.0,433890.0,619.8428571428572
53,KRBL,-10.0,-4600.0,460.0
53,KSBBL,-170.0,-106065.0,623.9117647058823
53,LBBL,-1850.0,-1217876.0,658.3113513513514
53,LBL,320.0,100800.0,315.0
53,LEC,190.0,69069.0,363.5210526315789
53,LEMF,-100.0,-1030.0,10.3
53,LGIL,-170.0,-123670.0,727.4705882352941
53,LLBS,636.0,1239566.0,1949.0031446540881
53,MBL,-47.0,-15137.0,322.06382978723406
53,MDB,-340.0,-220400.0,648.2352941176471
53,MEGA,-3369.0,-1139132.0,338.1216978331849
53,MFIL,-15.0,-15720.0,1048.0
53,MKJC,-10.0,-4312.0,431.2
53,MLBL,850.0,621100.0,730.7058823529412
53,MLBSL,-10.0,-50510.0,5051.0
53,MNBBL,-1258.0,-905544.2,719.8284578696343
53,NABIL,1792.0,2775670.0,1548.9229910714287
53,NBB,634.0,202629.0,319.6041009463722
53,NBL,1934.0,867320.0,448.459152016546
53,NCCB,200.0,58100.0,290.5
53,NGPL,505.0,386468.0,765.2831683168317
53,NHDL,500.0,271500.0,543.0
53,NHPC,3191.0,1360635.0,426.3976809777499
53,NICA,343.0,283362.7,826.1303206997085
53,NICLBSL,30.0,35710.0,1190.3333333333333
53,NIFRA,-380.0,-136040.0,358.0
53,NIL,-477.0,-605519.0,1269.4318658280922
53,NLBBL,-32.0,-44768.0,1399.0
53,NLG,-135.0,-126076.5,933.9
53,NLIC,688.0,1108256.3,1610.8376453488372
53,NLICL,-470.0,-463590.0,986.3617021276596
53,NMB,500.0,196980.0,393.96
53,NMBMF,-40.0,-55298.0,1382.45
53,NRIC,10.0,14480.0,1448.0
53,NRN,195.0,137955.0,707.4615384615385
53,NTC,220.0,260408.0,1183.6727272727273
53,NUBL,-120.0,-182980.0,1524.8333333333333
53,PCBL,445.0,209763.5,471.37865168539327
53,PFL,150.0,93573.70000000001,623.8246666666668
53,PIC,400.0,415700.0,1039.25
53,PICL,-200.0,-142000.0,710.0
53,PLI,-350.0,-211400.0,604.0
53,PMHPL,-1490.0,-473203.0,317.58590604026847
53,PPCL,-10.0,-5090.0,509.0
53,PRIN,-399.0,-321743.0,806.3734335839599
53,PROFL,200.0,84000.0,420.0
53,PRVU,75.0,27366.5,364.88666666666666
53,RADHI,155.0,103540.0,668.0
53,RLFL,300.0,168950.0,563.1666666666666
53,RLI,-50.0,-26140.0,522.8
53,RMDC,635.0,946055.0,1489.8503937007874
53,RSDC,29.0,23647.0,815.4137931034483
53,RURU,150.0,153450.0,1023.0
53,SABSL,12.0,24030.6,2002.55
53,SADBL,-3155.0,-1293822.5,410.0863708399366
53,SAHAS,2090.0,1468467.0,702.6157894736842
53,SANIMA,1380.0,532010.0,385.5144927536232
53,SAPDBL,-3603.0,-1484386.9,411.98637246738826
53,SBL,-2110.0,-1048159.0,496.7578199052133
53,SCB,21.0,10663.8,507.79999999999995
53,SEF,-3900.0,-41473.0,10.634102564102564
53,SFCL,890.0,461280.0,518.2921348314607
53,SHEL,20.0,8304.0,415.2
53,SHINE,640.0,338910.0,529.546875
53,SHIVM,-250.0,-336200.0,1344.8
53,SHPC,-150.0,-64805.0,432.03333333333336
53,SIC,-200.0,-260360.0,1301.8
53,SICL,0.0,-99.0,-inf
53,SIFC,-960.0,-506890.0,528.0104166666666
53,SINDU,573.0,260715.0,455.0
53,SLBBL,20.0,23600.0,1180.0
53,SLBSL,103.0,147410.0,1431.1650485436894
53,SLI,-40.0,-20974.0,524.35
53,SLICL,25.0,20250.0,810.0
53,SMATA,100.0,145210.5,1452.105
53,SMFDB,476.0,679728.0,1428.0
53,SPDL,1200.0,571900.0,476.5833333333333
53,SRBL,-886.0,-257052.2,290.12663656884877
53,SSHL,-130.0,-48420.0,372.46153846153845
53,STC,38.0,256227.0,6742.815789473684
53,TPC,-10.0,-4833.0,483.3
53,ULI,-50.0,-32158.0,643.16
53,UMHL,-3770.0,-1813258.0,480.9702917771883
53,UMRH,-395.0,-230740.0,584.1518987341772
53,UNHPL,-40.0,-15320.0,383.0
53,UPCL,425.0,169947.2,399.8757647058824
53,UPPER,488.0,284262.0,582.5040983606557
53,VLBS,-100.0,-166000.0,1660.0
54,ADBL,66.0,33412.0,506.24242424242425
54,AHPC,-4477.0,-2188911.0,488.9236095599732
54,AIL,30.0,21750.0,725.0
54,AKJCL,873.0,288232.0,330.1626575028637
54,AKPL,-6872.0,-4238455.0,616.7716821885914
54,ALICL,-1000.0,-1280000.0,1280.0
54,API,1560.0,791117.3,507.1264743589744
54,BARUN,-493.0,-241077.0,489.0
54,BFC,-1435.0,-768106.0,535.2655052264809
54,BNT,20.0,250970.0,12548.5
54,BPCL,-95.0,-48360.0,509.05263157894734
54,CBBL,-431.0,-745235.0,1729.0835266821346
54,CBL,-801.0,-196013.6,244.7111111111111
54,CCBL,-667.0,-154030.0,230.9295352323838
54,CFCL,172.0,99527.5,578.6482558139535
54,CGH,90.0,140500.0,1561.111111111111
54,CHCL,-1500.0,-886500.0,591.0
54,CHDC,-50.0,-44350.0,887.0
54,CHL,90.0,45170.0,501.8888888888889
54,CLBSL,-1.0,-1136.0,1136.0
54,CZBIL,-80.0,-23350.0,291.875
54,DHPL,820.0,271240.0,330.780487804878
54,EBL,460.0,285274.0,620.1608695652174
54,EDBL,-100.0,-63230.0,632.3
54,FMDBL,-28.0,-25396.0,907.0
54,FOWAD,10.0,27760.0,2776.0
54,GBBL,-2230.0,-1360745.0,610.1995515695068
54,GBIME,110.0,41210.0,374.6363636363636
54,GBLBS,106.0,111215.9,1049.206603773585
54,GFCL,820.0,678183.0,827.0524390243902
54,GHL,50.0,18050.0,361.0
54,GIC,-10.0,-6073.0,607.3
54,GLH,-260.0,-124710.0,479.65384615384613
54,GMFIL,-1120.0,-607863.0,542.7348214285714
54,GRDBL,-80.0,-32433.0,405.4125
54,GUFL,70.0,59150.0,845.0
54,HDHPC,-4917.0,-1656268.0,336.845230831808
54,HDL,-369.0,-2558125.0,6932.588075880759
54,HIDCL,-2058.0,-650163.7000000002,315.92016520894083
54,HPPL,-1100.0,-535520.0,486.8363636363636
54,ICFC,130.0,116210.0,893.9230769230769
54,ILBS,-12.0,-20640.0,1720.0
54,JBBL,1960.0,1119035.5,570.9364795918367
54,JBLB,110.0,494301.0,4493.645454545454
54,JFL,-1050.0,-775302.0,738.3828571428571
54,JLI,-80.0,-47151.0,589.3875
54,JOSHI,-20.0,-6960.0,348.0
54,KBL,1390.0,357944.0,257.5136690647482
54,KEF,3500.0,33390.0,9.54
54,KKHC,-250.0,-87831.0,351.324
54,KLBSL,235.0,333531.0,1419.2808510638297
54,KMCDB,50.0,66600.0,1332.0
54,KPCL,-20.0,-12500.0,625.0
54,KRBL,448.0,208150.0,464.6205357142857
54,KSBBL,170.0,104300.0,613.5294117647059
54,LBBL,-1395.0,-924688.0,662.8587813620072
54,LBLD88,-30.0,-28395.0,946.5
54,LEC,50.0,17769.0,355.38
54,LEMF,100.0,1010.0,10.1
54,LGIL,20.0,14580.0,729.0
54,LLBS,38.0,74024.0,1948.0
54,MDB,555.0,358610.0,646.1441441441441
54,MEGA,-620.0,-208410.0,336.14516129032256
54,MEN,-20.0,-23320.0,1166.0
54,MERO,-80.0,-113100.0,1413.75
54,MFIL,425.0,446675.0,1051.0
54,MHNL,-143.0,-66795.0,467.0979020979021
54,MKJC,-20.0,-8720.0,436.0
54,MLBBL,-80.0,-160400.0,2005.0
54,MLBL,-2991.0,-2255584.0,754.1237044466734
54,MLBS,-10.0,-10627.0,1062.7
54,MLBSL,30.0,151032.0,5034.4
54,MNBBL,-1030.0,-748337.5,726.5412621359224
54,NABBC,-200.0,-153030.0,765.15
54,NABIL,1180.0,1827924.4,1549.0884745762712
54,NBB,-1210.0,-392770.0,324.60330578512395
54,NBF2,100.0,1090.0,10.9
54,NBL,1066.0,483741.4,453.791181988743
54,NFS,-40.0,-23600.0,590.0
54,NGPL,345.0,264155.5,765.668115942029
54,NHDL,-490.0,-265515.0,541.8673469387755
54,NHPC,-3340.0,-1413712.2,423.26712574850296
54,NIBSF2,3600.0,34560.0,9.6
54,NICA,-3174.0,-2622523.3,826.2518273471959
54,NICL,971.0,803846.0,827.8537590113285
54,NICLBSL,-20.0,-24040.0,1202.0
54,NICSF,1650.0,15460.5,9.37
54,NIFRA,-1870.0,-676682.0,361.8620320855615
54,NIL,200.0,253689.0,1268.445
54,NLBBL,100.0,139710.0,1397.1
54,NLIC,-1005.0,-1642040.0,1633.870646766169
54,NLICL,52.0,51000.0,980.7692307692307
54,NMB,-1615.0,-642627.0,397.9114551083591
54,NMBMF,-730.0,-1013645.0,1388.554794520548
54,NMFBS,-250.0,-849120.0,3396.48
54,NRIC,-780.0,-1072303.0,1374.747435897436
54,NRN,1.0,605.0,605.0
54,NUBL,10.0,15240.0,1524.0
54,OHL,-10.0,-5069.0,506.9
54,PCBL,-392.0,-183774.0,468.8112244897959
54,PFL,-1010.0,-642434.0,636.0732673267327
54,PLI,30.0,18035.0,601.1666666666666
54,PMHPL,5.0,2859.0,571.8
54,PPCL,50.0,25750.0,515.0
54,PROFL,-65.0,-27640.0,425.2307692307692
54,PRVU,390.0,141850.0,363.71794871794873
54,RADHI,350.0,234735.0,670.6714285714286
54,RHPL,-550.0,-209500.0,380.90909090909093
54,RLFL,1809.0,1028691.0,568.6517412935324
54,RLI,-30.0,-15627.0,520.9
54,RMDC,100.0,149430.0,1494.3
54,RSDC,54.0,47736.0,884.0
54,RURU,-20.0,-20820.0,1041.0
54,SABSL,-25.0,-52900.0,2116.0
54,SADBL,-1230.0,-501593.6,407.7996747967479
54,SAHAS,-570.0,-407786.0,715.4140350877193
54,SANIMA,1047.0,403002.3,384.9114613180516
54,SAPDBL,-850.0,-344465.0,405.2529411764706
54,SBCF,100.0,930.0,9.3
54,SBI,-40.0,-14120.0,353.0
54,SBL,-402.0,-200392.0,498.4875621890547
54,SCB,-20.0,-10424.0,521.2
54,SDLBSL,-10.0,-13230.0,1323.0
54,SFCL,-30.0,-15750.0,525.0
54,SGI,220.0,134568.0,611.6727272727272
54,SHEL,-550.0,-233100.0,423.8181818181818
54,SHINE,-1020.0,-536615.0,526.093137254902
54,SHIVM,-819.0,-1102831.0,1346.5579975579976
54,SHPC,-40.0,-16920.0,423.0
54,SICL,-200.0,-347290.0,1736.45
54,SIFC,-775.0,-402650.0,519.5483870967741
54,SIL,100.0,94000.0,940.0
54,SINDU,-300.0,-135990.0,453.3
54,SJCL,-50.0,-18865.0,377.3
54,SLBBL,-347.0,-408166.0,1176.270893371758
54,SLBSL,100.0,140000.0,1400.0
54,SLCF,500.0,4770.0,9.54
54,SLI,-160.0,-83863.0,524.14375
54,SLICL,92.0,73602.0,800.0217391304348
54,SPDL,-90.0,-45730.0,508.1111111111111
54,SRBL,900.0,260818.0,289.79777777777775
54,SSHL,310.0,120430.0,388.48387096774195
54,STC,-10.0,-67600.0,6760.0
54,SWBBL,103.0,158387.0,1537.7378640776699
54,TPC,-10.0,-4833.0,483.3
54,ULI,-200.0,-127812.0,639.06
54,UMHL,-3050.0,-1457950.0,478.0163934426229
54,UNHPL,0.0,1000.0,inf
54,UPCL,-23.0,-9372.0,407.4782608695652
54,UPPER,-884.0,-516274.0,584.0203619909503
55,ACLBSL,20.0,28960.0,1448.0
55,ADBL,200.0,101600.0,508.0
55,AHPC,378.0,184737.5,488.72354497354496
55,AIL,-50.0,-36500.0,730.0
55,AKJCL,-675.0,-220875.7,327.2232592592593
55,AKPL,1060.0,647325.0,610.683962264151
55,ALICL,50.0,64055.0,1281.1
55,API,-1463.0,-741780.0,507.02665755297335
55,BARUN,250.0,118750.0,475.0
55,BBC,10.0,52600.0,5260.0
55,BFC,-900.0,-493000.0,547.7777777777778
55,BNT,0.0,9960.0,inf
55,BOKL,3956.0,1299783.4,328.56001011122345
55,BPCL,-120.0,-61058.0,508.81666666666666
55,CBBL,870.0,1501084.0,1725.383908045977
55,CBL,-350.0,-85795.0,245.12857142857143
55,CCBL,764.0,175137.0,229.2369109947644
55,CFCL,-177.0,-105249.0,594.6271186440678
55,CGH,40.0,61244.0,1531.1
55,CHCL,226.0,132870.0,587.9203539823009
55,CHDC,410.0,359610.0,877.0975609756098
55,CHL,-856.0,-425352.6,496.9072429906542
55,CIT,30.0,98510.0,3283.6666666666665
55,CMF1,21700.0,210360.0,9.694009216589862
55,CORBL,476.0,388995.0,817.2163865546219
55,CZBIL,12451.0,3631357.9,291.65190747731106
55,DDBL,-50.0,-63550.0,1271.0
55,DHPL,30.0,9960.0,332.0
55,EBL,150.0,93550.0,623.6666666666666
55,EDBL,-50.0,-31700.0,634.0
55,EIC,250.0,177000.0,708.0
55,FMDBL,-100.0,-93260.0,932.6
55,FOWAD,392.0,1091317.0,2783.9719387755104
55,GBBL,-170.0,-109245.0,642.6176470588235
55,GBIME,44.0,16068.0,365.1818181818182
55,GBLBS,-1098.0,-1151868.0,1049.0601092896175
55,GFCL,427.0,353852.4,828.6941451990633
55,GHL,-900.0,-328517.6,365.01955555555554
55,GIC,10.0,6080.0,608.0
55,GIMES1,10000.0,209700.0,20.97
55,GLH,-30.0,-14440.0,481.3333333333333
55,GMFIL,215.0,117175.0,545.0
55,GRDBL,-520.0,-213650.0,410.86538461538464
55,GUFL,-78.0,-65480.0,839.4871794871794
55,HDHPC,-730.0,-246859.0,338.16301369863015
55,HDL,641.0,4393822.0,6854.636505460218
55,HGI,500.0,354600.0,709.2
55,HIDCL,3186.0,1013951.7999999998,318.2522912743251
55,HPPL,70.0,34585.0,494.07142857142856
55,HURJA,300.0,145097.0,483.6566666666667
55,ICFC,-3890.0,-3426076.0,880.7393316195373
55,IGI,233.0,234161.3,1004.9841201716738
55,ILBS,403.0,685496.9,1700.9848635235733
55,JBBL,-1741.0,-1013692.1000000001,582.2470419299253
55,JBLB,-20.0,-89980.0,4499.0
55,JFL,-1160.0,-851626.0,734.1603448275862
55,JOSHI,-10.0,-3510.0,351.0
55,JSLBB,25.0,78565.0,3142.6
55,KBL,6180.0,1596866.0,258.3925566343042
55,KEF,-100.0,-952.0,9.52
55,KKHC,345.0,120871.6,350.35246376811597
55,KLBSL,-20.0,-28501.0,1425.05
55,KMCDB,-100.0,-135490.0,1354.9
55,KPCL,755.0,467137.0,618.7245033112583
55,KRBL,200.0,92599.0,462.995
55,KSBBL,-153.0,-90077.0,588.7385620915032
55,LBBL,-3323.0,-2167364.0,652.2311164610292
55,LBL,400.0,126000.0,315.0
55,LEC,-80.0,-29100.0,363.75
55,LGIL,1530.0,1115800.0,729.281045751634
55,LLBS,-175.0,-348198.0,1989.702857142857
55,MBL,725.0,232025.0,320.0344827586207
55,MDB,50.0,32500.0,650.0
55,MEGA,1390.0,467359.0,336.2294964028777
55,MEN,100.0,116500.0,1165.0
55,MERO,130.0,183590.0,1412.2307692307693
55,MFIL,-20.0,-23405.0,1170.25
55,MHNL,100.0,46320.0,463.2
55,MKJC,-50.0,-22531.0,450.62
55,MKLB,120.0,218050.0,1817.0833333333333
55,MLBL,1867.0,1380875.0,739.6223888591323
55,MLBSL,30.0,152500.0,5083.333333333333
55,MMFDB,50.0,80000.0,1600.0
55,MNBBL,25.0,11330.0,453.2
55,MPFL,-935.0,-503470.0,538.4705882352941
55,NABBC,-345.0,-267825.0,776.304347826087
55,NABIL,1427.0,2213459.0,1551.1275402943238
55,NBB,100.0,32500.0,325.0
55,NBL,355.0,160176.0,451.2
55,NCCB,960.0,280970.0,292.6770833333333
55,NFS,-1685.0,-990553.5,587.8655786350148
55,NGPL,319.0,249324.5,781.5815047021944
55,NHDL,255.0,142457.5,558.656862745098
55,NHPC,-4604.0,-1966326.0,427.0907906168549
55,NIBSF2,-100.0,-941.0,9.41
55,NICA,-460.0,-379660.0,825.3478260869565
55,NICL,135.0,109930.0,814.2962962962963
55,NICLBSL,150.0,180607.5,1204.05
55,NICSF,-100.0,-937.0,9.37
55,NIFRA,-700.0,-251167.0,358.81
55,NIL,1174.0,1482362.5,1262.6597103918227
55,NLBBL,460.0,648650.0,1410.108695652174
55,NLIC,24.0,37870.0,1577.9166666666667
55,NLICL,1791.0,1771033.0,988.8514796203239
55,NMB,-855.0,-344510.0,402.9356725146199
55,NMB50,10000.0,119400.0,11.94
55,NMBMF,592.0,821070.8,1386.943918918919
55,NMFBS,-412.0,-1398076.0,3393.3883495145633
55,NRIC,890.0,1221734.0,1372.734831460674
55,NRN,-140.0,-94239.0,673.1357142857142
55,NTC,-120.0,-140550.0,1171.25
55,NUBL,120.0,181950.0,1516.25
55,PCBL,9477.0,4447022.0,469.24364250290176
55,PFL,-354.0,-227604.0,642.9491525423729
55,PIC,30.0,30910.0,1030.3333333333333
55,PICL,700.0,496778.0,709.6828571428572
55,PLI,-30.0,-18100.0,603.3333333333334
55,PLIC,431.0,385745.0,895.0
55,PPCL,2546.0,1312833.5,515.6455223880597
55,PROFL,-950.0,-400854.0,421.95157894736843
55,PRVU,11995.0,4345485.0,362.27469779074613
55,PSF,-200.0,-1880.0,9.4
55,RADHI,517.0,339793.3,657.2404255319149
55,RBCL,0.0,-1400.0,-inf
55,RHPL,4405.0,1678539.0,381.05312145289446
55,RLFL,-250.0,-141932.0,567.728
55,RLI,500.0,260949.0,521.898
55,RMDC,312.0,457353.80000000005,1465.8775641025643
55,RSDC,83.0,68317.80000000002,823.1060240963858
55,RURU,50.0,51500.0,1030.0
55,SABSL,25.0,50000.0,2000.0
55,SADBL,1084.0,442511.19999999995,408.220664206642
55,SAHAS,1525.0,1078308.0,707.0872131147541
55,SANIMA,1400.0,541669.0,386.9064285714286
55,SAPDBL,520.0,216093.0,415.5634615384615
55,SBCF,-100.0,-930.0,9.3
55,SBI,250.0,87000.0,348.0
55,SBL,5.0,4315.099999999977,863.0199999999953
55,SCB,220.0,114820.0,521.9090909090909
55,SDLBSL,50.0,65605.0,1312.1
55,SEF,-5000.0,-52856.0,10.5712
55,SFCL,-936.0,-481809.4,514.7536324786325
55,SGI,390.0,235650.0,604.2307692307693
55,SHEL,-980.0,-416415.0,424.91326530612247
55,SHINE,547.0,298555.0,545.8043875685557
55,SHIVM,-500.0,-671118.5,1342.237
55,SHL,500.0,115500.0,231.0
55,SHPC,-2565.0,-1072846.1,418.26358674463944
55,SIC,100.0,129300.0,1293.0
